id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
640,"Clever Horizon","Part campaign and part systems puzzle, Clever Horizon asks 1–7 players players to master Party priorities under volatile pressure. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. By mid-campaign, 10 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Cards|Campaign|Engine Building|Miniatures",Party,40.18,3,10,52,"Indigo Forge","Soraya Kline",2017,/images/fixtures/game_0640.png,2025-04-15T01:53:10+00:00,2026-03-26T10:29:41+00:00,"0.2679,-0.1184,0.5995,-0.9846,-0.922,0.3723,0.5913,0.3194"
641,"Voyage beyond Heat","Voyage beyond Heat frames mythic restoration as a living sandbox: each scenario escalates pressure while 1–7 players teams improvise around shifting incentives. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Your group manages tight economies while chasing milestone bonuses; by chapter 5 the board can contain over 21 modular tiles. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Win or lose, Voyage beyond Heat tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Campaign|Miniatures|Tile Laying",Abstract,73.50,4,9,73,"Arcana Works","Akira Flynn",1993,/images/fixtures/game_0641.png,2025-04-06T08:33:57+00:00,2026-03-26T10:29:41+00:00,"0.5725,0.9057,0.0242,0.1074,-0.2699,-0.0995,-0.7129,0.4511"
642,"Modern Odyssey","Modern Odyssey frames city-building tension as a living sandbox: each scenario escalates pressure while 2–5 players teams improvise around shifting incentives. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Campaign logs track table history, so failed gambits still unlock content; expect up to 4 relic-style upgrades that alter scoring priorities. If your table likes post-game debriefs, Modern Odyssey will spark them—nearly every finale feels earned, messy, and memorable.",,"Engine Building|Cards|Solo|Campaign",Family,69.86,1,7,31,"Clockwork Labs","Marcus Thorne",1999,/images/fixtures/game_0642.png,2025-05-06T09:16:33+00:00,2026-03-26T10:29:41+00:00,"0.1158,-0.2793,-0.4722,-0.8193,0.2288,0.1705,0.101,-0.7838"
643,"My City Cutthroat","Part campaign and part systems puzzle, My City Cutthroat asks 2–4 players players to master Family priorities under volatile pressure. A standout mechanic tied to Campaign means even safe plans can collapse if opponents read your tempo one round ahead. Your group manages volatile economies while chasing milestone bonuses; by chapter 5 the board can contain over 14 modular tiles. Few designs blend Family and Campaign this smoothly while remaining approachable across varied player counts.",,Campaign|Cards|Legacy,Family,81.73,2,7,130,"Silver Oak Studio","Elliot Mercer",1997,/images/fixtures/game_0643.png,2025-04-01T18:28:11+00:00,2026-03-26T10:29:41+00:00,"-0.0488,-0.946,-0.9138,0.5585,-0.8065,-0.2191,-0.494,0.0198"
644,"Alien Labyrinth","At its core, Alien Labyrinth is a Co-op design where Tile Laying, Cards and Miniatures mechanisms collide with programmed actions pacing for 1–8 players groups. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Only adaptable crews master Alien Labyrinth, where one public objective mutates whenever milestones are missed and long-term planning matter as much as tactical brilliance.",,"Tile Laying|Cards|Miniatures",Co-op,37.46,3,7,101,"Silver Oak Studio","Marcus Thorne",2017,/images/fixtures/game_0644.png,2025-07-15T06:53:00+00:00,2026-03-26T10:29:41+00:00,"0.3082,-0.0071,-0.0775,-0.7653,-0.7162,0.7716,-0.0873,0.235"
645,"Council without Loops","Council without Loops opens like a classic Co-op game, then quickly reveals Cards layers that reward long-form table memory. Because scoring vectors drift over time, tables that over-specialize early often get punished once Cards effects begin stacking. Action windows stay short, but consequence chains run long, especially in sessions around 93 minutes where adaptation beats scripted play. Win or lose, Council without Loops tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Campaign|Engine Building|Cards",Co-op,44.42,3,5,69,"Arcana Works","Nico Valdez",2015,/images/fixtures/game_0645.png,2025-05-07T10:18:50+00:00,2026-03-26T10:29:41+00:00,"0.2365,0.2577,-0.6403,-0.3623,-0.3327,0.2869,0.6891,-0.043"
646,"Trailblazers: Expedition","Trailblazers: Expedition opens like a classic Strategy game, then quickly reveals Dice layers that reward long-form table memory. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. Only adaptable crews master Trailblazers: Expedition, where legacy stickers permanently buff underused strategies and long-term planning matter as much as tactical brilliance.",,"Engine Building|Legacy|Tile Laying|Dice",Strategy,35.34,4,7,110,"Arcana Works","Akira Flynn",2021,/images/fixtures/game_0646.png,2025-05-11T05:49:55+00:00,2026-03-26T10:29:41+00:00,"0.073,-0.8171,0.2267,-0.3393,-0.0312,-0.996,0.7473,0.8439"
647,"Cooperative My City","At its core, Cooperative My City is a Thematic design where Legacy and Tile Laying mechanisms collide with real-time bursts pacing for 1–4 players groups. Campaign logs track table history, so failed gambits still unlock content; expect up to 10 relic-style upgrades that alter scoring priorities. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Legacy|Tile Laying",Thematic,85.23,1,7,129,"Nimbus Games","Nico Valdez",2005,/images/fixtures/game_0647.png,2025-03-29T02:26:15+00:00,2026-03-26T10:29:41+00:00,"0.2857,-0.8637,-0.1331,0.6246,0.1398,0.8774,0.9395,-0.4156"
648,"Ethereal Guild","Ethereal Guild opens like a classic Abstract game, then quickly reveals Dice layers that reward long-form table memory. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Action windows stay short, but consequence chains run long, especially in sessions around 112 minutes where adaptation beats scripted play. Win or lose, Ethereal Guild tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Tile Laying|Dice|Legacy",Abstract,35.85,4,7,95,"Clockwork Labs","Lena Ortiz",2024,/images/fixtures/game_0648.png,2025-06-24T22:59:17+00:00,2026-03-26T10:29:41+00:00,"0.5002,-0.3579,-0.841,-0.0312,0.4984,-0.063,0.4001,-0.7848"
649,"Inis Ironclad","Designed for family-plus strategy tables, Inis Ironclad channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Action windows stay short, but consequence chains run long, especially in sessions around 48 minutes where adaptation beats scripted play. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Engine Building|Miniatures|Campaign",Party,85.90,2,7,130,"Silver Oak Studio","Akira Flynn",2004,/images/fixtures/game_0649.png,2025-05-25T20:48:49+00:00,2026-03-26T10:29:41+00:00,"-0.43,0.7812,0.4772,-0.8338,0.0058,-0.0563,-0.0209,0.4884"
650,"Orbit: Voyage","Orbit: Voyage is a mid-weight hobby Co-op title for 2–3 players that leans into Solo, Campaign, Miniatures and Cards and real-time bursts play. Action windows stay short, but consequence chains run long, especially in sessions around 57 minutes where adaptation beats scripted play. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Solo|Campaign|Miniatures|Cards,Co-op,76.89,4,8,169,"Nimbus Games","Lena Ortiz",2019,/images/fixtures/game_0650.png,2025-09-14T23:40:27+00:00,2026-03-26T10:29:41+00:00,"0.5934,0.8176,-0.955,-0.3374,-0.3577,-0.0847,-0.2472,-0.0917"
651,"Protocol for Zoo Vadis","Part campaign and part systems puzzle, Protocol for Zoo Vadis asks 2–3 players players to master Deck Building priorities under attritional pressure. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 50 minutes where adaptation beats scripted play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Few designs blend Deck Building and Dice this smoothly while remaining approachable across varied player counts.",,Dice|Solo|Cards,"Deck Building",42.76,2,5,140,"Indigo Forge","Soraya Kline",2021,/images/fixtures/game_0651.png,2025-05-19T01:38:40+00:00,2026-03-26T10:29:41+00:00,"0.0693,0.4102,0.4084,-0.7484,-0.4863,0.8249,0.1364,0.668"
652,"Silos Competitive","Silos Competitive frames merchant drama as a living sandbox: each scenario escalates pressure while 2–7 players teams improvise around shifting incentives. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 3 chapters, even small resource leaks become strategic liabilities. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. If your table likes post-game debriefs, Silos Competitive will spark them—nearly every finale feels earned, messy, and memorable.",,Cards|Miniatures,Family,57.86,4,5,174,"Nimbus Games","Lena Ortiz",2014,/images/fixtures/game_0652.png,2025-06-09T12:34:25+00:00,2026-03-26T10:29:41+00:00,"-0.6283,0.6273,0.6506,-0.6246,0.7446,-0.1008,0.3951,0.157"
653,"Concord under Echoes","At its core, Concord under Echoes is a Family design where Campaign, Miniatures and Solo mechanisms collide with sequential tactical turns pacing for 1–4 players groups. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Campaign|Miniatures|Solo,Family,48.64,2,6,168,"Clockwork Labs","Soraya Kline",1992,/images/fixtures/game_0653.png,2025-08-07T16:45:33+00:00,2026-03-26T10:29:41+00:00,"-0.6701,0.6638,0.6941,0.26,-0.6596,0.2748,-0.5366,0.3769"
654,"Forgotten Inis","Forgotten Inis blends Thematic structure with Solo chaos, delivering 107-minute arcs where every decision compounds into later chapters. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Map states remain highly legible despite scale; by late game, up to 20 tiles and layered markers support deep positional planning. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Solo|Miniatures,Thematic,21.28,2,7,40,"Arcana Works","Soraya Kline",1997,/images/fixtures/game_0654.png,2026-03-15T06:59:02+00:00,2026-03-26T10:29:41+00:00,"-0.9546,-0.2031,-0.6781,-0.5142,-0.2096,0.3228,0.0201,-0.1805"
655,"Trio: Silos","Trio: Silos frames merchant drama as a living sandbox: each scenario escalates pressure while 1–7 players teams improvise around shifting incentives. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Few designs blend Thematic and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Campaign|Tile Laying|Miniatures",Thematic,88.87,2,10,115,"Nimbus Games","Soraya Kline",1992,/images/fixtures/game_0655.png,2025-08-20T01:15:28+00:00,2026-03-26T10:29:41+00:00,"0.6501,0.1943,0.2801,-0.2484,-0.2529,-0.1673,-0.4359,0.2737"
