id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
342,"Gang of Dice Arcane","Part campaign and part systems puzzle, Gang of Dice Arcane asks 1–4 players players to master Thematic priorities under attritional pressure. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 63 minutes where adaptation beats scripted play. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Few designs blend Thematic and Cards this smoothly while remaining approachable across varied player counts.",,"Solo|Tile Laying|Cards|Engine Building",Thematic,20.89,4,9,128,"Indigo Forge","Soraya Kline",2002,/images/fixtures/game_0342.png,2025-09-08T07:33:30+00:00,2026-03-25T06:56:50+00:00,"-0.9954,-0.6428,0.4782,0.2057,-0.6751,-0.964,-0.2497,-0.1654"
343,"Obsidian Championship","Obsidian Championship opens like a classic Co-op game, then quickly reveals Solo layers that reward long-form table memory. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Map states remain highly legible despite scale; by late game, up to 18 tiles and layered markers support deep positional planning. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Solo|Cards,Co-op,56.97,1,7,135,"Indigo Forge","Elliot Mercer",2018,/images/fixtures/game_0343.png,2026-02-28T21:56:40+00:00,2026-03-25T06:56:50+00:00,"-0.1697,-0.8803,-0.4631,-0.9049,0.8264,0.5132,0.8446,0.6273"
344,"Chronicles without Horizon","Built around Eurogame systems, Chronicles without Horizon pushes Legacy choices across 5 linked sessions and rewards tables that enjoy mythic restoration. A standout mechanic tied to Legacy means even safe plans can collapse if opponents read your tempo one round ahead. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 5 escalating complications. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Tile Laying|Legacy",Eurogame,50.32,4,6,115,"Nimbus Games","Elliot Mercer",2003,/images/fixtures/game_0344.png,2025-11-30T11:08:49+00:00,2026-03-25T06:56:50+00:00,"0.607,0.1946,0.3313,-0.8589,-0.2938,0.1132,-0.7056,-0.3643"
345,"Trio: Scout","Trio: Scout blends Party structure with Miniatures chaos, delivering 119-minute arcs where every decision compounds into later chapters. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Map states remain highly legible despite scale; by late game, up to 29 tiles and layered markers support deep positional planning. Few designs blend Party and Miniatures this smoothly while remaining approachable across varied player counts.",,Miniatures|Solo,Party,24.07,3,9,33,"Silver Oak Studio","Lena Ortiz",2011,/images/fixtures/game_0345.png,2025-12-06T18:52:42+00:00,2026-03-25T06:56:50+00:00,"-0.8584,-0.4405,0.9614,-0.8411,0.0388,0.9923,0.3336,0.421"
346,"Nana: Sanctum","Part campaign and part systems puzzle, Nana: Sanctum asks 2–6 players players to master Strategy priorities under tight pressure. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. Few designs blend Strategy and Miniatures this smoothly while remaining approachable across varied player counts.",,"Miniatures|Solo|Tile Laying|Legacy",Strategy,24.35,1,9,168,"Arcana Works","Lena Ortiz",1992,/images/fixtures/game_0346.png,2025-09-27T02:23:32+00:00,2026-03-25T06:56:50+00:00,"-0.1063,0.5598,-0.8794,0.4829,-0.9677,0.4213,-0.3349,0.6509"
347,"Legacy without Inis","Part campaign and part systems puzzle, Legacy without Inis asks 2–7 players players to master Party priorities under feast-or-famine pressure. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Only adaptable crews master Legacy without Inis, where a hidden objective flips alliances at endgame and long-term planning matter as much as tactical brilliance.",,"Engine Building|Campaign",Party,71.93,2,7,38,"Clockwork Labs","Akira Flynn",2019,/images/fixtures/game_0347.png,2025-05-23T07:05:06+00:00,2026-03-25T06:56:50+00:00,"-0.7718,-0.8579,-0.4974,-0.6481,-0.6216,0.7783,0.1792,-0.5257"
348,"Zoo Vadis: Orbit","Designed for family-plus strategy tables, Zoo Vadis: Orbit channels political intrigue into a ruleset that stays readable while outcomes stay unpredictable. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 23 tiles and layered markers support deep positional planning. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. If your table likes post-game debriefs, Zoo Vadis: Orbit will spark them—nearly every finale feels earned, messy, and memorable.",,Solo|Dice|Campaign,Thematic,68.86,1,7,34,"Arcana Works","Soraya Kline",2006,/images/fixtures/game_0348.png,2025-12-18T08:41:00+00:00,2026-03-25T06:56:50+00:00,"-0.5758,-0.5547,0.7196,-0.4111,0.0663,0.6741,0.0472,-0.6158"
349,"Astral Expedition","At its core, Astral Expedition is a Abstract design where Solo, Campaign, Dice and Cards mechanisms collide with sequential tactical turns pacing for 2–7 players groups. A standout mechanic tied to Cards means even safe plans can collapse if opponents read your tempo one round ahead. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. If your table likes post-game debriefs, Astral Expedition will spark them—nearly every finale feels earned, messy, and memorable.",,Solo|Campaign|Dice|Cards,Abstract,37.75,2,6,123,"Nimbus Games","Soraya Kline",2021,/images/fixtures/game_0349.png,2026-02-02T08:49:45+00:00,2026-03-25T06:56:50+00:00,"-0.6824,-0.3792,-0.1601,0.9244,0.7824,-0.489,0.1795,-0.646"
350,"Cutthroat Heat","Cutthroat Heat opens like a classic Eurogame game, then quickly reveals Solo layers that reward long-form table memory. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 7 relic-style upgrades that alter scoring priorities. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Few designs blend Eurogame and Solo this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Solo|Cards",Eurogame,55.08,3,6,76,"Silver Oak Studio","Elliot Mercer",2024,/images/fixtures/game_0350.png,2025-06-17T04:30:02+00:00,2026-03-25T06:56:50+00:00,"0.2616,-0.2783,0.1451,0.8588,0.5287,-0.3124,-0.7364,0.006"
351,"Dynamic Trails","Part campaign and part systems puzzle, Dynamic Trails asks 1–8 players players to master Co-op priorities under attritional pressure. By mid-campaign, 9 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Few designs blend Co-op and Campaign this smoothly while remaining approachable across varied player counts.",,"Campaign|Tile Laying|Cards",Co-op,80.68,2,5,152,"Arcana Works","Akira Flynn",1991,/images/fixtures/game_0351.png,2025-10-08T18:50:09+00:00,2026-03-25T06:56:50+00:00,"0.8232,-0.3158,0.6414,-0.8015,0.9904,-0.7286,-0.1147,0.4847"
352,"Royal Peacocks","Royal Peacocks frames merchant drama as a living sandbox: each scenario escalates pressure while 1–5 players teams improvise around shifting incentives. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Miniatures|Cards|Dice|Campaign,Strategy,38.57,4,8,100,"Clockwork Labs","Elliot Mercer",1997,/images/fixtures/game_0352.png,2025-07-10T12:39:38+00:00,2026-03-25T06:56:50+00:00,"-0.8423,-0.9131,-0.0223,0.7574,0.2736,-0.4972,-0.3528,-0.1641"
353,"El Grande Clackety","El Grande Clackety opens like a classic Thematic game, then quickly reveals Legacy layers that reward long-form table memory. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 6 escalating complications. Only adaptable crews master El Grande Clackety, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,Dice|Campaign|Cards|Legacy,Thematic,52.95,3,8,107,"Indigo Forge","Nico Valdez",2004,/images/fixtures/game_0353.png,2025-07-04T14:33:04+00:00,2026-03-25T06:56:50+00:00,"0.599,0.6678,-0.0636,0.8139,0.6546,-0.4355,0.3773,0.2407"
354,"El Grande: Ego","Part campaign and part systems puzzle, El Grande: Ego asks 1–6 players players to master Co-op priorities under risk-loaded pressure. Action windows stay short, but consequence chains run long, especially in sessions around 145 minutes where adaptation beats scripted play. Few designs blend Co-op and Miniatures this smoothly while remaining approachable across varied player counts.",,"Cards|Campaign|Engine Building|Miniatures",Co-op,75.06,3,7,131,"Nimbus Games","Marcus Thorne",2021,/images/fixtures/game_0354.png,2025-08-27T18:49:14+00:00,2026-03-25T06:56:50+00:00,"-0.7434,0.2997,0.2641,-0.7599,-0.0129,-0.8531,-0.1935,0.0079"
355,"Tatari: Tigris and Euphrates","Tatari: Tigris and Euphrates blends Abstract structure with Engine Building chaos, delivering 57-minute arcs where every decision compounds into later chapters. Because scoring vectors drift over time, tables that over-specialize early often get punished once Engine Building effects begin stacking. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Engine Building|Cards|Tile Laying",Abstract,70.53,1,9,84,"Arcana Works","Soraya Kline",2024,/images/fixtures/game_0355.png,2025-08-03T08:01:13+00:00,2026-03-25T06:56:50+00:00,"-0.9527,0.632,-0.198,-0.4376,0.2193,-0.9604,0.683,0.9424"
356,"Outpost against Tigris and Euphrates","Outpost against Tigris and Euphrates opens like a classic Abstract game, then quickly reveals Legacy layers that reward long-form table memory. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 3 relic-style upgrades that alter scoring priorities. Few designs blend Abstract and Legacy this smoothly while remaining approachable across varied player counts.",,Solo|Miniatures|Legacy,Abstract,30.52,1,9,58,"Arcana Works","Marcus Thorne",2021,/images/fixtures/game_0356.png,2025-09-04T07:57:24+00:00,2026-03-25T06:56:50+00:00,"-0.5535,0.548,-0.3538,-0.1365,-0.8876,0.6702,0.4327,0.3253"
357,"Zoo Vadis: Kingdom","Zoo Vadis: Kingdom opens like a classic Party game, then quickly reveals Campaign layers that reward long-form table memory. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 8 escalating complications. Few designs blend Party and Campaign this smoothly while remaining approachable across varied player counts.",,Miniatures|Campaign,Party,76.18,3,7,158,"Indigo Forge","Elliot Mercer",2009,/images/fixtures/game_0357.png,2026-03-15T00:15:20+00:00,2026-03-25T06:56:50+00:00,"-0.1271,0.0802,-0.495,0.968,0.6957,0.237,0.8423,-0.3273"
358,"Astral Vault","At its core, Astral Vault is a Co-op design where Miniatures, Cards, Dice and Campaign mechanisms collide with real-time bursts pacing for 1–5 players groups. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 28 tiles and layered markers support deep positional planning. Because scoring vectors drift over time, tables that over-specialize early often get punished once Campaign effects begin stacking. Few designs blend Co-op and Campaign this smoothly while remaining approachable across varied player counts.",,Miniatures|Cards|Dice|Campaign,Co-op,80.12,3,8,32,"Clockwork Labs","Lena Ortiz",2010,/images/fixtures/game_0358.png,2025-05-23T05:34:31+00:00,2026-03-25T06:56:50+00:00,"-0.1442,0.8697,0.7057,-0.4904,-0.98,-0.9628,0.4169,0.5158"
